index,ID,Breast (NAT)_sum,Breast (N)_sum,Breast (N-FA)_sum,Breast (T)_sum,Lung (NAT)_sum,Lung (T)_sum,Melanoma (T)_sum,Pancreas (T)_sum,Ovary (NAT)_sum,Ovary (N- fallop)_sum,Ovary (T)_sum,Colon (NAT)_sum,Colon (T)_sum,Bone (T)_sum,GBM (T)_sum
421,Actinobacteria_Actinobacteria_Actinomycetales_Cellulomonadaceae_Cellulomonas_Cellulomonas flavigena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1124,0,0,0,2676.568929929603,0,0,0,0,0,0,0,0,0,0,0
532,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species194,0,0,0,2136.3308944855744,0,0,0,0,0,0,0,0,0,0,0
694,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species2287,0,0,0,865.4313537169413,0,0,0,0,0,0,0,0,0,0,0
911,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,Actinobacteria_Actinobacteria_Actinomycetales_Dermabacteraceae_Brachybacterium_Unknown species32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,Actinobacteria_Actinobacteria_Actinomycetales_Dermacoccaceae_Dermacoccus_Dermacoccus barathri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,Actinobacteria_Actinobacteria_Actinomycetales_Dietziaceae_Dietzia_Dietzia natronolimnaea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,Actinobacteria_Actinobacteria_Actinomycetales_Microbacteriaceae_Agromyces_Unknown species28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,Actinobacteria_Actinobacteria_Actinomycetales_Microbacteriaceae_Microbacterium_Unknown species40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,Actinobacteria_Actinobacteria_Actinomycetales_Microbacteriaceae_Microbacterium_Unknown species64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,Actinobacteria_Actinobacteria_Actinomycetales_Microbacteriaceae_Microbacterium_Microbacterium esteraromaticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Arthrobacter_Unknown species195,0,0,0,1139.6338221676722,0,0,0,0,0,0,0,0,0,0,0
1304,Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Unknown genus22_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Kocuria_Kocuria marina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Nesterenkonia_Nesterenkonia halotolerans,0,0,0,785.5145753031927,0,0,0,0,0,0,0,0,0,0,0
1379,Actinobacteria_Actinobacteria_Actinomycetales_Micromonosporaceae_Couchioplanes_Unknown species9,0,0,0,998.8281214752828,0,0,0,0,0,0,0,0,0,0,0
1467,Actinobacteria_Actinobacteria_Actinomycetales_Mycobacteriaceae_Mycobacterium_Mycobacterium peregrinum,0,0,0,20876.559262912015,0,0,0,0,0,0,0,0,0,0,0
1508,Actinobacteria_Actinobacteria_Actinomycetales_Nocardiaceae_Rhodococcus_Rhodococcus globerulus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,Actinobacteria_Actinobacteria_Actinomycetales_Nocardioidaceae_Nocardioides_Unknown species120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,Actinobacteria_Actinobacteria_Actinomycetales_Nocardioidaceae_Nocardioides_Unknown species251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,Actinobacteria_Actinobacteria_Actinomycetales_Nocardioidaceae_Nocardioides_Unknown species284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,Actinobacteria_Actinobacteria_Actinomycetales_Nocardioidaceae_Nocardioides_Unknown species67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium avidum,0,0,0,595.2482430056772,0,0,0,0,0,0,0,0,0,0,0
1941,Actinobacteria_Actinobacteria_Actinomycetales_Streptomycetaceae_Streptomyces_Unknown species381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Actinobacteria_Actinobacteria_Actinomycetales_Williamsiaceae_Williamsia_Unknown species3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,Actinobacteria_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Atopobium_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,289.04918637560223,0,0
2239,Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_5-7N15_5-7N15 Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroides vulgatus,0,0,0,0,0,0,0,0,0,0,0,10708.069084362898,9018.315703509064,0,0
2803,Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Unknown species249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886,Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Tannerella_Tannerella forsythia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914,Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Unknown species1293,0,0,0,853.8206896964506,0,0,0,0,0,0,0,0,0,0,0
3041,Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Prevotella disiens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Adhaeribacter_Unknown species85,0,0,0,511.28557448561344,0,0,0,0,0,0,0,0,0,0,0
3368,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Dyadobacter_Dyadobacter crusticola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3394,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Unknown species21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3397,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Unknown species237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3432,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Hymenobacter gelipurpurascens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3523,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Capnocytophaga_Unknown species119,0,0,0,2409.9634628454837,0,0,0,0,0,0,0,0,0,0,0
3525,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Capnocytophaga_Unknown species129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3553,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Capnocytophaga_Capnocytophaga gingivalis,0,0,0,4526.471071213819,0,0,0,0,0,0,0,0,0,0,0
3564,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Chryseobacterium_Chryseobacterium anthropi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3678,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3729,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3916,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Cloacibacterium_Unknown species116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3959,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Unknown genus24_Unknown species2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3983,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Flavisolibacter_Unknown species134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4054,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Chitinophagaceae_Terrimonas_Unknown species164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4138,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Pedobacter_Unknown species73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4537,Cyanobacteria_Chloroplast_Streptophyta_Unknown family_Unknown genus118_Unknown species5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4578,Cyanobacteria_Chloroplast_Streptophyta_Unknown family_Unknown genus125_Unknown species9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4639,Cyanobacteria_Nostocophycideae_Nostocales_Nostocaceae_Unknown genus36_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4743,Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Unknown species1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4759,Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Unknown species1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4811,Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Unknown species1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4861,Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Unknown species901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4876,Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus humi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,Firmicutes_Bacilli_Bacillales_Exiguobacteraceae_Exiguobacterium_Unknown species129,0,0,0,2316.563620806995,0,0,0,0,0,0,0,0,0,0,0
5026,Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Brevibacillus_Brevibacillus invocatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,Firmicutes_Bacilli_Bacillales_Planococcaceae_Chryseomicrobium_Chryseomicrobium imtechense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5214,Firmicutes_Bacilli_Bacillales_Staphylococcaceae_Staphylococcus_Unknown species247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,Firmicutes_Bacilli_Bacillales_Staphylococcaceae_Staphylococcus_Unknown species467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5243,Firmicutes_Bacilli_Bacillales_Staphylococcaceae_Staphylococcus_Unknown species528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5250,Firmicutes_Bacilli_Bacillales_Staphylococcaceae_Staphylococcus_Unknown species56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5407,Firmicutes_Bacilli_Gemellales_Gemellaceae_Gemella_Unknown species229,0,0,0,1226.6466864320146,0,0,0,0,0,0,0,0,0,0,0
5595,Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Unknown genus4_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5778,Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_Unknown species1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5793,Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_Unknown species1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5882,Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_Unknown species1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5997,Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_Unknown species2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6127,Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_Unknown species798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6158,Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_Enterococcus faecium,0,0,0,21683.49074650605,0,3472.648282738138,0,0,0,0,0,93.1307040405755,841.200169940999,0,0
6174,Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_Streptococcus infantarius,0,0,0,0,0,0,0,0,0,0,0,2599.1227485184413,0,0,0
6180,Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_Streptococcus mutans,0,0,0,5581.254075960891,0,0,0,0,0,0,0,2824.758316812569,900.5648144877325,0,0
7240,Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Unknown genus81_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7569,Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia_Unknown species2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8022,Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium XlVa_Unknown species84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8723,Firmicutes_Clostridia_Clostridiales_Peptostreptococcaceae_Filifactor_Filifactor alocis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8889,Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Unknown genus2194_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9251,Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ethanoligenens_Unknown species5,0,1080.2208512291031,0,0,0,0,0,0,0,0,0,0,0,0,0
9954,Firmicutes_Clostridia_Clostridiales_Tissierellaceae_Peptoniphilus_Unknown species166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10422,Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Selenomonas_Unknown species103,0,19.24987589211758,121.0301809191175,0,0,0,0,0,0,0,0,0,0,0,0
10665,Fusobacteria_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium_Unknown species158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10682,Fusobacteria_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium_Unknown species327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10717,Fusobacteria_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium_Unknown species624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11051,Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Unknown genus20_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11054,Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Unknown genus7_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11066,Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Brevundimonas_Unknown species41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11068,Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Brevundimonas_Unknown species43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11155,Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Phenylobacterium_Unknown species36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11319,Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bosea_Unknown species51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11320,Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bosea_Unknown species58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11335,Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bosea_Unknown species87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11428,Proteobacteria_Alphaproteobacteria_Rhizobiales_Brucellaceae_Pseudochrobactrum_Pseudochrobactrum saccharolyticum,0,0,0,2027.93543186766,0,0,0,0,0,0,0,0,0,0,0
11440,Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Unknown genus89_Unknown species7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11471,Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Devosia_Unknown species212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11668,Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylobacteriaceae_Methylobacterium_Methylobacterium variabile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11688,Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylocystaceae_Unknown genus52_Unknown species4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11713,Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Aquamicrobium_Unknown species11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11778,Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Nitratireductor_Nitratireductor aquimarinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11798,Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Agrobacterium_Unknown species165,0,0,0,789.9493820049431,0,0,0,0,0,0,0,0,0,0,0
11816,Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Agrobacterium_Unknown species228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11869,Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Unknown genus17_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12043,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Unknown genus623_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12060,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Pannonibacter_Pannonibacter phragmitetus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12097,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Paracoccus_Unknown species72,0,0,0,854.8611154709914,0,0,0,0,0,0,0,0,0,0,0
12178,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Rhodobacter_Unknown species264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12337,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Unknown genus544_Unknown species4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12406,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Skermanella_Unknown species40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12414,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Unknown family_Unknown genus90_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12471,Proteobacteria_Alphaproteobacteria_Sphingomonadales_Erythrobacteraceae_Altererythrobacter_Unknown species102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12484,Proteobacteria_Alphaproteobacteria_Sphingomonadales_Erythrobacteraceae_Altererythrobacter_Unknown species134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12501,Proteobacteria_Alphaproteobacteria_Sphingomonadales_Erythrobacteraceae_Altererythrobacter_Unknown species60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12588,Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Novosphingobium_Unknown species248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12593,Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Novosphingobium_Unknown species266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12669,Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingobium_Sphingobium qiguonii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12837,Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonas_Unknown species515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12884,Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonas_Unknown species626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12898,Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonas_Unknown species70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13002,Proteobacteria_Betaproteobacteria_Burkholderiales_Alcaligenaceae_Achromobacter_Achromobacter piechaudii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13151,Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_Burkholderia xenovorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13171,Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Lautropia_Unknown species69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13407,Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Hydrogenophaga_Unknown species180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13541,Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Ramlibacter_Unknown species12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13684,Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Janthinobacterium_Unknown species12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13772,Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Janthinobacterium_Unknown species82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13810,Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Massilia_Unknown species177,0,0,0,0,0,0,177.87971921025542,0,0,0,0,0,0,0,0
13848,Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Massilia_Unknown species252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13863,Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Massilia_Unknown species37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13869,Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Massilia_Unknown species5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13902,Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Massilia_Massilia oculi,746.6403823635193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14168,Proteobacteria_Betaproteobacteria_Neisseriales_Neisseriaceae_Neisseria_Neisseria flavescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14180,Proteobacteria_Betaproteobacteria_Neisseriales_Neisseriaceae_Stenoxybacter_Unknown species4,0,0,0,5478.838107800395,0,0,0,0,0,0,0,0,0,0,0
14240,Proteobacteria_Betaproteobacteria_Rhodocyclales_Rhodocyclaceae_Dechloromonas_Unknown species19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14562,Proteobacteria_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Sulfuricurvum_Sulfuricurvum kujiense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14677,Proteobacteria_Gammaproteobacteria_Alteromonadales_Shewanellaceae_Shewanella_Unknown species96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14679,Proteobacteria_Gammaproteobacteria_Alteromonadales_Shewanellaceae_Shewanella_Shewanella baltica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14848,Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Enterobacter_Enterobacter cancerogenus,0,0,0,662.5053234488767,0,0,0,0,0,0,0,205.18309381003718,44.843026905357775,0,0
14910,Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Erwinia_Unknown species66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14948,Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Escherichia/Shigella_Unknown species360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15155,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylobacter_Methylobacter marinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15179,Proteobacteria_Gammaproteobacteria_Oceanospirillales_Halomonadaceae_Halomonas_Unknown species221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15354,Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Acinetobacter_Unknown species228,0,0,0,3170.444260636398,0,0,0,0,0,0,0,0,0,0,0
15372,Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Acinetobacter_Unknown species342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15440,Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Acinetobacter_Unknown species68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15558,Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_Unknown species311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15595,Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_Unknown species561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15700,Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_Pseudomonas moraviensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15839,Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Luteibacter_Luteibacter rhizovicinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15996,Spirochaetes_Spirochaetes_Spirochaetales_Spirochaetaceae_Treponema_Unknown species318,420.78591879822744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16151,TM7_TM7-3_Unknown order_Unknown family_Unknown genus50_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Actinomyces massiliensis,0,0,0,7624.719887905933,0,0,0,0,0,0,0,0,0,1474.6361490318639,0
405,Actinobacteria_Actinobacteria_Actinomycetales_Brevibacteriaceae_Brevibacterium_Brevibacterium ravenspurgense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species2223,0,0,0,1325.613177139572,0,0,0,0,0,0,0,0,0,0,0
942,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Corynebacterium casei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
