Feature ID	Taxon	Confidence
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_99	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.964886757
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_100	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.964473054
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_101	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.961928902
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_102	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.965512764
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_103	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.96245561
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_104	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.962021217
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_105	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.959181841
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_106	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.960131568
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_107	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.95661532
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_108	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.95613517
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_109	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.952861896
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_110	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.96440047
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_111	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.961505968
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_112	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.961064135
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_113	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.95832125
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_114	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.96555926
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_115	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.962672088
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_116	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.962239349
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_117	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.959523507
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_118	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.96334874
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_119	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.960084907
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_120	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.959630699
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_121	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.956600238
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_122	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.957641306
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_123	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.953889845
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_124	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.953388466
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_125	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.949897534
Bacteria_Cyanobacteria_Chloroplast_Chlorophyta_Unknown_family_Assigned_genus28_Assigned_species1_126	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Stichococcus_bacillaris	1
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species174_127	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.999999997
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species15_128	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.999999999
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species289_129	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.999999998
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species55_130	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	1
Bacteria_Firmicutes_Negativicutes_Selenomonadales_Veillonellaceae_Dialister_Dialister_invisus_131	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister; s__Dialister_invisus	0.798618845
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species15_132	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.999999999
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species26_133	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.999999999
Bacteria_Firmicutes_Clostridia_Clostridiales_Unknown_family_Assigned_genus973_Assigned_species1_134	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_organism	0.999933785
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species291_135	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.999999999
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species291_136	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.999999999
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species289_137	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.999999999
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species291_138	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.999999999
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species291_139	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.999999998
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species304_140	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.999999998
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species344_141	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister; s__uncultured_organism	0.756585344
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species365_142	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	1
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species21_143	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.999999998
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species335_144	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.999999998
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species326_145	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister; s__uncultured_organism	0.755438654
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species29_146	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.999999999
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species311_147	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister; s__uncultured_organism	0.747925305
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species319_148	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.999999999
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species311_149	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.999999998
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species326_150	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister; s__uncultured_organism	0.78584622
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species67_151	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	1
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species329_152	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.999999999
Bacteria_Firmicutes_Clostridia_Clostridiales_Veillonellaceae_Dialister_Assigned_species311_153	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.999999999
Bacteria_Chloroflexi_Anaerolineae_S0208_Unknown_family_Assigned_genus65_Assigned_species10_154	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_organism	0.999995959
Bacteria_OP11_WCHB1-64_d153_Unknown_family_Assigned_genus35_Assigned_species1_155	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Pacebacteria; f__Candidatus_Pacebacteria; g__Candidatus_Pacebacteria; s__uncultured_organism	0.999744383
Bacteria_Thermotogae_Thermotogae_Thermotogales_Thermotogaceae_SC103_SC103_Unknown_156	d__Bacteria; p__Thermotogota; c__Thermotogae; o__Petrotogales; f__Petrotogaceae; g__SC103; s__uncultured_organism	0.999981907
Bacteria_Cyanobacteria_Chloroplast_Cercozoa_Unknown_family_Assigned_genus4_Assigned_species1_157	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Prasinoderma_coloniale	1
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_1_Bacillus_Bacillus_graminis_158	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_graminis	0.999786321
Bacteria_Acidobacteria_Chloracidobacteria_PK29_Unknown_family_Assigned_genus47_Assigned_species1_159	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__11-24; f__11-24; g__11-24; s__uncultured_bacterium	0.93245199
Bacteria_Chlorobi_Chlorobia_Chlorobiales_Chlorobiaceae_Prosthecochloris_Assigned_species2_160	d__Bacteria; p__Bacteroidota; c__Chlorobia; o__Chlorobiales; f__Chlorobiaceae; g__Chlorobium; s__Chlorobium_phaeobacteroides	0.920260285
Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Croceitalea_Assigned_species8_161	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Mesoflavibacter; s__Cytophaga_sp.	0.999999994
Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Assigned_genus282_Assigned_species1_162	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Mesoflavibacter	0.981304457
Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Assigned_genus282_Assigned_species1_163	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Mesoflavibacter; s__Mesoflavibacter_zeaxanthinifaciens	0.730653461
Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Assigned_genus282_Assigned_species1_164	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Mesoflavibacter	0.984022144
Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Assigned_genus282_Assigned_species1_165	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Mesoflavibacter	0.988960728
Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Assigned_genus282_Assigned_species1_166	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Mesoflavibacter	0.984842626
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Agrobacterium_Assigned_species259_167	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.999898682
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus_flexus_168	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.999999982
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus_flexus_169	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.999999977
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus_flexus_170	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.999999982
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus_flexus_171	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.999999989
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus_flexus_172	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.999999975
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus_flexus_173	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.999999969
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus_flexus_174	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.999999975
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus_flexus_175	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.999999985
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus_flexus_176	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.999999983
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus_flexus_177	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.999999979
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus_flexus_178	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.999999983
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus_flexus_179	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.99999999
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus_flexus_180	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.999999981
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus_flexus_181	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.999999977
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus_flexus_182	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.999999982
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus_flexus_183	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.999999989
Bacteria_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfobacterium_Assigned_species68_184	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans; s__sulfate-reducing_bacterium	0.875633614
Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Muricauda_Assigned_species21_185	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muricauda; s__Cytophaga_sp.	0.998284534
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Assigned_species1157_186	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_oris	0.787027671
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Assigned_species493_187	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_oris	0.903664633
Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Pedobacter_Assigned_species62_188	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter	0.999974484
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Assigned_genus3207_Assigned_species1_189	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK3A20_group; s__uncultured_bacterium	0.751407092
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcus_Assigned_species586_190	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus	0.981611133
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Faecalibacterium_Faecalibacterium_prausnitzii_191	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__uncultured_organism	0.908697026
Bacteria_Cyanobacteria_4C0d-2_MLE1-12_Unknown_family_Assigned_genus7_Assigned_species1_192	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Obscuribacterales; f__Obscuribacteraceae; g__Obscuribacteraceae; s__uncultured_bacterium	0.999996591
Bacteria_Spirochaetes_GN05_LG048_Unknown_family_Assigned_genus4_Assigned_species2_193	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__uncultured; s__uncultured_organism	0.999999979
Bacteria_Proteobacteria_TA18_PHOS-HD29_Unknown_family_Assigned_genus20_Assigned_species1_194	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__uncultured_bacterium	0.98233418
Bacteria_Planctomycetes_Phycisphaerae_Pla1_Unknown_family_Assigned_genus18_Assigned_species1_195	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Pla1_lineage; f__Pla1_lineage; g__Pla1_lineage; s__uncultured_bacterium	0.999999471
Bacteria_Planctomycetes_Phycisphaerae_Pla1_Unknown_family_Assigned_genus18_Assigned_species1_196	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Pla1_lineage; f__Pla1_lineage; g__Pla1_lineage; s__uncultured_bacterium	0.999999575
Bacteria_Planctomycetes_Phycisphaerae_Pla1_Unknown_family_Assigned_genus18_Assigned_species1_197	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Pla1_lineage; f__Pla1_lineage; g__Pla1_lineage; s__uncultured_bacterium	0.999999488
Bacteria_Planctomycetes_Phycisphaerae_Pla1_Unknown_family_Assigned_genus18_Assigned_species1_198	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Pla1_lineage; f__Pla1_lineage; g__Pla1_lineage; s__uncultured_bacterium	0.999999544
Archaea_Crenarchaeota_MCG_Unknown_order_Unknown_family_Assigned_genus81_Assigned_species13_199	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	0.875309376
Bacteria_Armatimonadetes_Fimbriimonadia_Fimbriimonadales_Fimbriimonadaceae_Fimbriimonas_Assigned_species49_200	d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae; g__Fimbriimonadaceae; s__uncultured_bacterium	0.909512258
Bacteria_Planctomycetes_Phycisphaerae_AKAU3564_Unknown_family_Assigned_genus152_Assigned_species3_201	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_organism	0.992003115
